"table_name","column_name","python_datatype","db_datatype","row_count","unique_count","null_count","fill_rate_pct","top_10_values","bottom_10_values","min_length","max_length"
"radiology","enc_date","datetime64[ns]","datetime","100","63","0","100.0","2009-08-14 00:00:00(5); 2009-06-14 00:00:00(3); 2009-08-20 00:00:00(3); 2009-10-10 00:00:00(3); 2009-07-31 00:00:00(3); 2009-08-09 00:00:00(3); 2009-10-13 00:00:00(3); 2009-10-12 00:00:00(3); 2009-06-09 00:00:00(2); 2009-06-10 00:00:00(2)","2009-07-24 00:00:00(1); 2009-07-28 00:00:00(1); 2009-09-28 00:00:00(1); 2009-10-06 00:00:00(1); 2009-07-30 00:00:00(1); 2009-08-03 00:00:00(1); 2009-10-09 00:00:00(1); 2009-08-02 00:00:00(1); 2009-10-14 00:00:00(1); 2009-10-08 00:00:00(1)","",""
"radiology","img_date","object","varchar(100)","100","61","0","100.0","2009-08-14 00:00:00(6); 2009-06-14 00:00:00(3); 2009-08-20 00:00:00(3); 2009-07-21 00:00:00(3); 2009-10-02 00:00:00(3); 2009-10-10 00:00:00(3); 2009-07-31 00:00:00(3); 2009-08-09 00:00:00(3); 2009-10-13 00:00:00(3); 2009-10-12 00:00:00(3)","2009-09-26 00:00:00(1); 2009-07-24 00:00:00(1); 2009-07-28 00:00:00(1); 2009-09-28 00:00:00(1); 2009-10-06 00:00:00(1); 2009-08-03 00:00:00(1); 2009-10-09 00:00:00(1); 2009-08-02 00:00:00(1); 2009-10-14 00:00:00(1); 2009-10-08 00:00:00(1)","19","19"
"radiology","study_name","object","varchar(255)","100","37","0","100.0","MAM MAM DIGITAL SCREENING with CAD(30); CXRA2(9); 3DWO(8); RAD SPINE LUMBAR AP/LAT 2-3 VIEWS(5); CT ABDOMEN W / WO CONTRAST(4); RAD HIP RIGHT MIN 2VI INCL PELVIS(4); MAM MAM DIGITAL RIGHT(3); CT CHEST WITH CONTRAST(3); NM NM MYOCARDIAL PREF W/EF-PARENT(2); US BREAST(2)","CT CHEST WITHOUT CONTRAST(1); RAD SPINE LUMBAR WITH OBLIQUES(1); CT LUMBAR SPINE WO CONTRAST(1); MRI ANKLE WO CONTRAST (73721)(1); RAD HIP LEFT MIN 2V INCL PELVIS(1); CT ABDOMEN WITH CONTRAST(1); RAD HIP BILAT MIN 2V INCL PELVIS(1); MAM MAM DIGITAL LEFT(1); MAM LEFT MAM DIG DIAG with CAD(1); MRI BRAIN W/O CONTRAST (70551)(1)","4","36"
"radiology","modality","object","varchar(60)","100","0","100","0.0","","","",""
"radiology","img_status","object","varchar(30)","100","1","0","100.0","1(100)","1(100)","1","1"
"radiology","img_report_text","object","longtext","100","1","0","100.0","(100)","(100)","0","0"
"radiology","img_finding","object","longtext","100","6","0","100.0","(35); Normal(31); Abnormal(18); Negative(12); Abnormal Knee xray(2); Stable(2)","(35); Normal(31); Abnormal(18); Negative(12); Abnormal Knee xray(2); Stable(2)","0","18"
"radiology","report_id","object","varchar(30)","100","100","0","100.0","397557(1); 419566(1); 419567(1); 419568(1); 419659(1); 419929(1); 419952(1); 420091(1); 420094(1); 421474(1)","458057(1); 458139(1); 458449(1); 458450(1); 458462(1); 458463(1); 458464(1); 458759(1); 459730(1); 460139(1)","6","6"
"radiology","report_date","object","varchar(100)","100","64","0","100.0","2009-09-01 00:00:00(4); 2009-06-14 00:00:00(3); 2009-09-05 00:00:00(3); 2009-07-21 00:00:00(3); 2009-10-10 00:00:00(3); 2009-07-31 00:00:00(3); 2009-08-09 00:00:00(3); 2009-10-12 00:00:00(3); 2009-08-16 00:00:00(2); 2009-08-15 00:00:00(2)","2009-07-22 00:00:00(1); 2009-07-24 00:00:00(1); 2009-10-06 00:00:00(1); 2009-08-14 00:00:00(1); 2009-08-04 00:00:00(1); 2009-10-09 00:00:00(1); 2009-10-13 00:00:00(1); 2009-08-02 00:00:00(1); 2009-10-15 00:00:00(1); 2009-10-11 00:00:00(1)","19","19"
"radiology","report_status","object","varchar(15)","100","1","0","100.0","(100)","(100)","0","0"
"radiology","img_reason","object","longtext","100","3","0","100.0","Received -St Es(88); Reconciled - St Es(11); abd pain rlq. normal wbc, no fever, ?hurnia obese(1)","Received -St Es(88); Reconciled - St Es(11); abd pain rlq. normal wbc, no fever, ?hurnia obese(1)","15","49"
"radiology","order_date","object","date","100","0","100","0.0","","","",""
"radiology","order_status","object","varchar(30)","100","1","0","100.0","1(100)","1(100)","1","1"
"radiology","order_prescription","object","varchar(60)","100","0","100","0.0","","","",""
"radiology","provider_id","object","varchar(20)","100","1","0","100.0","0(100)","0(100)","1","1"
"radiology","provider_name","object","varchar(130)","100","1","0","100.0","(100)","(100)","0","0"
"radiology","provider_npi","object","varchar(30)","100","0","100","0.0","","","",""
"radiology","internal_notes","object","text","100","0","100","0.0","","","",""
"radiology","note_to_patient","object","text","100","0","100","0.0","","","",""
"radiology","facility","object","varchar(60)","100","0","100","0.0","","","",""
"radiology","interpretation","object","varchar(60)","100","0","100","0.0","","","",""
"radiology","result","object","varchar(60)","100","0","100","0.0","","","",""
"radiology","report_text","object","varchar(60)","100","0","100","0.0","","","",""
"radiology","created_datetime","object","date","100","1","0","100.0","2026-02-22(100)","2026-02-22(100)","10","10"
"radiology","created_by","object","varchar(20)","100","1","0","100.0","ND(100)","ND(100)","2","2"
"radiology","ehr_source_name","object","varchar(10)","100","1","0","100.0","eCW(100)","eCW(100)","3","3"
"radiology","source_path","object","varchar(12)","100","1","0","100.0","bronze_table(100)","bronze_table(100)","12","12"
"radiology","data_type","object","varchar(10)","100","1","0","100.0","Structured(100)","Structured(100)","10","10"
"radiology","psid","int64","int","100","1","0","100.0","13(100)","13(100)","",""
"radiology","nd_extracted_date","object","date","100","1","0","100.0","2025-12-23(100)","2025-12-23(100)","10","10"
"radiology","udm_inc_id","int64","bigint","100","100","0","100.0","97541(1); 97542(1); 97543(1); 97544(1); 97545(1); 97546(1); 97547(1); 97548(1); 97549(1); 97550(1)","97631(1); 97632(1); 97633(1); 97634(1); 97635(1); 97636(1); 97637(1); 97638(1); 97639(1); 97640(1)","",""
"radiology","enc_date_proxy","object","date","100","63","0","100.0","2009-08-14(5); 2009-06-14(3); 2009-08-20(3); 2009-10-10(3); 2009-07-31(3); 2009-08-09(3); 2009-10-13(3); 2009-10-12(3); 2009-06-09(2); 2009-06-10(2)","2009-07-24(1); 2009-07-28(1); 2009-09-28(1); 2009-10-06(1); 2009-07-30(1); 2009-08-03(1); 2009-10-09(1); 2009-08-02(1); 2009-10-14(1); 2009-10-08(1)","10","10"
"radiology","extracted_codes","object","text","100","4","96","4.0","72125(1); 70450(1); 73721(1); 70551(1)","72125(1); 70450(1); 73721(1); 70551(1)","5","5"
"radiology","proc_code_std","object","text","100","4","96","4.0","72125(1); 70450(1); 73721(1); 70551(1)","72125(1); 70450(1); 73721(1); 70551(1)","5","5"
"radiology","modality_std","object","varchar(200)","100","7","18","82.0","Mammography(37); Radiographic Imaging (RG) / Interventional Radiology(18); Computed Tomography(17); Ultrasound(4); Nuclear Medicine(2); Radio Fluoroscopy(2); Magnetic Resonance(2)","Mammography(37); Radiographic Imaging (RG) / Interventional Radiology(18); Computed Tomography(17); Ultrasound(4); Nuclear Medicine(2); Radio Fluoroscopy(2); Magnetic Resonance(2)","10","52"
"radiology","strength_views_std","object","varchar(200)","100","4","90","10.0","2-3 Views(5); 2 Views(3); >3 Views(1); 3 Views(1)","2-3 Views(5); 2 Views(3); >3 Views(1); 3 Views(1)","7","9"
"radiology","contrast_type_std","object","varchar(50)","100","2","80","20.0","Without Contrast(14); With Contrast(6)","Without Contrast(14); With Contrast(6)","13","16"
"radiology","body_part_std","object","varchar(200)","100","12","60","40.0","Lumbar Spine(7); Abdomen(7); Hip(6); Chest(6); Breast(3); Pelvis(3); Ankle(2); Cervical Spine(2); Forearm(1); Head(1)","Hip(6); Chest(6); Breast(3); Pelvis(3); Ankle(2); Cervical Spine(2); Forearm(1); Head(1); Knee(1); Brain(1)","3","14"
"radiology","laterality_std","object","varchar(20)","100","2","89","11.0","Right(8); Left(3)","Right(8); Left(3)","4","5"
"radiology","tracer_name_std","object","varchar(200)","100","0","100","0.0","","","",""
"radiology","probable_cpt_code","object","text","100","6","86","14.0","74150,74176,74178(5); 72192,74176(3); 72129(3); 72128(1); 72131(1); 74160,74177(1)","74150,74176,74178(5); 72192,74176(3); 72129(3); 72128(1); 72131(1); 74160,74177(1)","5","17"
"radiology","probable_cpt_match_count","float64","int","100","3","86","14.0","3.0(5); 1.0(5); 2.0(4)","3.0(5); 1.0(5); 2.0(4)","",""
"radiology","matched_descriptions","object","text","100","6","86","14.0","CT ABD & PELVIS W/O CONTRAST | CT ABD&PLV WO CNTR FLWD CNTR | CT ABDOMEN W/O CONTRAST(5); CT ABD & PELVIS W/O CONTRAST | CT PELVIS W/O DYE(3); CT CHEST SPINE W/DYE(3); CT CHEST SPINE W/O DYE(1); CT LUMBAR SPINE W/O DYE(1); CT ABD & PELVIS W/CONTRAST | CT ABDOMEN W/CONTRAST(1)","CT ABD & PELVIS W/O CONTRAST | CT ABD&PLV WO CNTR FLWD CNTR | CT ABDOMEN W/O CONTRAST(5); CT ABD & PELVIS W/O CONTRAST | CT PELVIS W/O DYE(3); CT CHEST SPINE W/DYE(3); CT CHEST SPINE W/O DYE(1); CT LUMBAR SPINE W/O DYE(1); CT ABD & PELVIS W/CONTRAST | CT ABDOMEN W/CONTRAST(1)","20","85"
"procedures","proc_id","object","varchar(40)","100","1","0","100.0","(100)","(100)","0","0"
"procedures","ndid","int64","bigint","100","80","0","100.0","100100140155595(4); 100100140000003(3); 100100140148872(3); 100100140158970(3); 100100140000019(2); 100100140000010(2); 100100140156485(2); 100100140156668(2); 100100140091592(2); 100100140154045(2)","100100140150028(1); 100100140119111(1); 100100140156391(1); 100100140000009(1); 100100140137379(1); 100100140018834(1); 100100140147349(1); 100100140103684(1); 100100140111612(1); 100100140008700(1)","",""
"procedures","eid","int64","bigint","100","83","0","100.0","1001001401488720008(3); 1001001401589700001(3); 1001001400000190001(2); 1001001400000100005(2); 1001001401555950007(2); 1001001401564850003(2); 1001001401566680004(2); 1001001400915920015(2); 1001001401540450006(2); 1001001401500310004(2)","1001001401500280005(1); 1001001401191110020(1); 1001001401563910004(1); 1001001400000090018(1); 1001001401373790009(1); 1001001400188340002(1); 1001001401473490015(1); 1001001401036840056(1); 1001001401116120024(1); 1001001400087000022(1)","",""
"procedures","encounter_date","object","date","100","28","0","100.0","2014-02-25(9); 2014-05-03(9); 2014-05-07(9); 2014-05-01(8); 2014-03-01(7); 2014-02-24(5); 2014-04-30(5); 2014-02-22(4); 2014-05-06(4); 2014-05-04(4)","2013-11-19(1); 2014-01-04(1); 2013-12-29(1); 2014-01-18(1); 2014-01-27(1); 2014-04-17(1); 2014-02-20(1); 2014-04-29(1); 2014-05-08(1); 2014-02-23(1)","10","10"
"procedures","proc_start_date","object","date","100","10","0","100.0","2014-04-30(77); 2014-04-28(13); 2014-03-27(2); 2014-03-28(2); 2014-01-19(1); 2014-03-06(1); 2014-02-28(1); 2014-03-20(1); 2014-03-29(1); 2014-04-12(1)","2014-04-30(77); 2014-04-28(13); 2014-03-27(2); 2014-03-28(2); 2014-01-19(1); 2014-03-06(1); 2014-02-28(1); 2014-03-20(1); 2014-03-29(1); 2014-04-12(1)","10","10"
"procedures","proc_last_date","object","date","100","10","0","100.0","2014-04-30(77); 2014-04-28(13); 2014-03-27(2); 2014-03-28(2); 2014-01-19(1); 2014-03-06(1); 2014-02-28(1); 2014-03-20(1); 2014-03-29(1); 2014-04-12(1)","2014-04-30(77); 2014-04-28(13); 2014-03-27(2); 2014-03-28(2); 2014-01-19(1); 2014-03-06(1); 2014-02-28(1); 2014-03-20(1); 2014-03-29(1); 2014-04-12(1)","10","10"
"procedures","proc_category","object","varchar(100)","100","1","0","100.0","(100)","(100)","0","0"
"procedures","proc_code","object","varchar(20)","100","31","0","100.0","99214(19); 99213(12); 70551(7); 99215(7); 99244(6); 95819(6); 95886(5); 70553(3); 95816(3); 99203(3)","93000(1); 72146(1); 70544(1); 95930(1); 95911(1); 95912(1); 95913(1); 95861(1); 95860(1); 62270(1)","2","5"
"procedures","proc_name","object","varchar(255)","100","31","0","100.0","OFFICE/OUTPATIENT ESTABLISHED MOD MDM 30 MIN(19); OFFICE/OUTPATIENT ESTABLISHED LOW MDM 20 MIN(12); MRI BRAIN BRAIN STEM W/O CONTRAST MATERIAL(7); OFFICE/OUTPATIENT ESTABLISHED HIGH MDM 40 MIN(7); OFFICE/OP CONSLTJ NEW/EST PT MOD MDM 40 MINUTES(6); ELECTROENCEPHALOGRAM W/REC AWAKE&ASLEEP(6); NEEDLE EMG EA EXTREMTY W/PARASPINL AREA COMPLETE(5); MRI BRAIN BRAIN STEM W/O W/CONTRAST MATERIAL(3); ELECTROENCEPHALOGRAM W/REC AWAKE&DROWSY(3); OFFICE/OUTPATIENT NEW LOW MDM 30 MINUTES(3)","ECG ROUTINE ECG W/LEAST 12 LDS W/I&R(1); MRI SPINAL CANAL THORACIC W/O CONTRAST MATRL(1); MRA HEAD W/O CONTRST MATERIAL(1); VISUAL EP TESTING CNS EXCEPT GLAUCOMA W/I&R(1); NERVE CONDUCTION STUDIES 9-10 STUDIES(1); NERVE CONDUCTION STUDIES 11-12 STUDIES(1); NERVE CONDUCTION STUDIES 13/> STUDIES(1); NDL EMG 2 XTR W/WO RELATED PARASPINAL AREAS(1); NDL EMG 1 XTR W/WO RELATED PARASPINAL AREAS(1); DIAGNOSTIC LUMBAR SPINAL PUNCTURE(1)","22","48"
"procedures","proc_coding_system","object","varchar(30)","100","2","0","100.0","CPT(99); CPTCodes(1)","CPT(99); CPTCodes(1)","3","8"
"procedures","proc_units","object","varchar(60)","100","0","100","0.0","","","",""
"procedures","proc_description","object","varchar(255)","100","0","100","0.0","","","",""
"procedures","proc_notes","object","varchar(60)","100","0","100","0.0","","","",""
"procedures","anesthesia_flag","object","varchar(60)","100","0","100","0.0","","","",""
"procedures","anesthesia_detail_id","object","varchar(60)","100","0","100","0.0","","","",""
"procedures","ordering_provider_id","object","varchar(60)","100","0","100","0.0","","","",""
"procedures","ordering_provider_name","object","varchar(60)","100","0","100","0.0","","","",""
"procedures","ordering_provider_npi","object","varchar(60)","100","0","100","0.0","","","",""
"procedures","rendering_provider_id","object","varchar(60)","100","0","100","0.0","","","",""
"procedures","rendering_provider_name","object","varchar(60)","100","0","100","0.0","","","",""
"procedures","rendering_provider_npi","object","varchar(60)","100","0","100","0.0","","","",""
"procedures","referring_provider_id","object","varchar(100)","100","1","0","100.0","(100)","(100)","0","0"
"procedures","referring_provider_name","object","varchar(60)","100","0","100","0.0","","","",""
"procedures","referring_provider_npi","object","varchar(60)","100","0","100","0.0","","","",""
"procedures","place_of_service_Id","object","varchar(60)","100","0","100","0.0","","","",""
"procedures","place_of_service_desc","object","varchar(100)","100","1","0","100.0","(100)","(100)","0","0"
"procedures","order_date","object","varchar(20)","100","0","100","0.0","","","",""
"procedures","Diagnosis_Indication","object","varchar(20)","100","1","0","100.0","(100)","(100)","0","0"
"procedures","nd_extracted_date","object","date","100","1","0","100.0","2026-01-06(100)","2026-01-06(100)","10","10"
"procedures","created_datetime","object","date","100","1","0","100.0","2026-02-22(100)","2026-02-22(100)","10","10"
"procedures","created_by","object","varchar(10)","100","1","0","100.0","ND(100)","ND(100)","2","2"
"procedures","ehr_source_name","object","varchar(20)","100","1","0","100.0","eCW(100)","eCW(100)","3","3"
"procedures","source_path","object","varchar(12)","100","1","0","100.0","bronze_layer(100)","bronze_layer(100)","12","12"
"procedures","data_type","object","varchar(10)","100","1","0","100.0","Structured(100)","Structured(100)","10","10"
"procedures","psid","int64","int","100","1","0","100.0","14(100)","14(100)","",""
"procedures","incremental_id","object","bigint unsigned","100","0","100","0.0","","","",""
"procedures","udm_inc_id","int64","bigint","100","100","0","100.0","14984773(1); 14984774(1); 14984775(1); 14984776(1); 14984777(1); 14984778(1); 14984779(1); 14984780(1); 14984781(1); 14984782(1)","14984863(1); 14984864(1); 14984865(1); 14984866(1); 14984867(1); 14984868(1); 14984869(1); 14984870(1); 14984871(1); 14984872(1)","",""
"procedures","proc_code_std","object","varchar(500)","100","31","0","100.0","99214(19); 99213(12); 70551(7); 99215(7); 99244(6); 95819(6); 95886(5); 70553(3); 95816(3); 99203(3)","93000(1); 72146(1); 70544(1); 95930(1); 95911(1); 95912(1); 95913(1); 95861(1); 95860(1); 62270(1)","2","5"
"procedures","proc_coding_system_std","object","varchar(500)","100","2","0","100.0","CPT(99); NS(1)","CPT(99); NS(1)","2","3"
"procedures","enc_date_proxy","object","date","100","28","0","100.0","2014-02-25(9); 2014-05-03(9); 2014-05-07(9); 2014-05-01(8); 2014-03-01(7); 2014-02-24(5); 2014-04-30(5); 2014-02-22(4); 2014-05-06(4); 2014-05-04(4)","2013-11-19(1); 2014-01-04(1); 2013-12-29(1); 2014-01-18(1); 2014-01-27(1); 2014-04-17(1); 2014-02-20(1); 2014-04-29(1); 2014-05-08(1); 2014-02-23(1)","10","10"
"procedures","proc_modifier_std","object","varchar(100)","100","0","100","0.0","","","",""
"procedures","proc_name_std","object","longtext","100","31","0","100.0","OFFICE O/P EST MOD 30 MIN(19); OFFICE O/P EST LOW 20 MIN(12); MRI BRAIN STEM W/O DYE(7); OFFICE O/P EST HI 40 MIN(7); OFF/OP CNSLTJ NEW/EST MOD 40(6); EEG AWAKE AND ASLEEP(6); MUSC TEST DONE W/N TEST COMP(5); MRI BRAIN STEM W/O & W/DYE(3); EEG AWAKE AND DROWSY(3); OFFICE O/P NEW LOW 30 MIN(3)","ELECTROCARDIOGRAM COMPLETE(1); MRI CHEST SPINE W/O DYE(1); MR ANGIOGRAPHY HEAD W/O DYE(1); VISUAL EP TEST CNS W/I&R(1); NRV CNDJ TEST 9-10 STUDIES(1); NRV CNDJ TEST 11-12 STUDIES(1); NRV CNDJ TEST 13/> STUDIES(1); NEEDLE EMG 2 EXTREMITIES(1); NEEDLE EMG 1 EXTREMITY(1); DX LMBR SPI PNXR(1)","2","28"
"procedures","proc_description_std","object","longtext","100","31","0","100.0","OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF AN ESTABLISHED PATIENT, WHICH REQUIRES A MEDICALLY APPROPRIATE HISTORY AND/OR EXAMINATION AND MODERATE LEVEL OF MEDICAL DECISION MAKING. WHEN USING TOTAL TIME ON THE DATE OF THE ENCOUNTER FOR CODE SELECTION, 30 MINUTES MUST BE MET OR EXCEEDED.(19); OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF AN ESTABLISHED PATIENT, WHICH REQUIRES A MEDICALLY APPROPRIATE HISTORY AND/OR EXAMINATION AND LOW LEVEL OF MEDICAL DECISION MAKING. WHEN USING TOTAL TIME ON THE DATE OF THE ENCOUNTER FOR CODE SELECTION, 20 MINUTES MUST BE MET OR EXCEEDED.(12); MAGNETIC RESONANCE (EG, PROTON) IMAGING, BRAIN (INCLUDING BRAIN STEM); WITHOUT CONTRAST MATERIAL(7); OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF AN ESTABLISHED PATIENT, WHICH REQUIRES A MEDICALLY APPROPRIATE HISTORY AND/OR EXAMINATION AND HIGH LEVEL OF MEDICAL DECISION MAKING. WHEN USING TOTAL TIME ON THE DATE OF THE ENCOUNTER FOR CODE SELECTION, 40 MINUTES MUST BE MET OR EXCEEDED.(7); OFFICE OR OTHER OUTPATIENT CONSULTATION FOR A NEW OR ESTABLISHED PATIENT, WHICH REQUIRES A MEDICALLY APPROPRIATE HISTORY AND/OR EXAMINATION AND MODERATE LEVEL OF MEDICAL DECISION MAKING. WHEN USING TOTAL TIME ON THE DATE OF THE ENCOUNTER FOR CODE SELECTION, 40 MINUTES MUST BE MET OR EXCEEDED.(6); ELECTROENCEPHALOGRAM (EEG); INCLUDING RECORDING AWAKE AND ASLEEP(6); NEEDLE ELECTROMYOGRAPHY, EACH EXTREMITY, WITH RELATED PARASPINAL AREAS, WHEN PERFORMED, DONE WITH NERVE CONDUCTION, AMPLITUDE AND LATENCY/VELOCITY STUDY; COMPLETE, FIVE OR MORE MUSCLES STUDIED, INNERVATED BY THREE OR MORE NERVES OR FOUR OR MORE SPINAL LEVELS (LIST SEPARATELY IN ADDITION TO CODE FOR PRIMARY PROCEDURE)(5); MAGNETIC RESONANCE (EG, PROTON) IMAGING, BRAIN (INCLUDING BRAIN STEM); WITHOUT CONTRAST MATERIAL, FOLLOWED BY CONTRAST MATERIAL(S) AND FURTHER SEQUENCES(3); ELECTROENCEPHALOGRAM (EEG); INCLUDING RECORDING AWAKE AND DROWSY(3); OFFICE OR OTHER OUTPATIENT VISIT FOR THE EVALUATION AND MANAGEMENT OF A NEW PATIENT, WHICH REQUIRES A MEDICALLY APPROPRIATE HISTORY AND/OR EXAMINATION AND LOW LEVEL OF MEDICAL DECISION MAKING. WHEN USING TOTAL TIME ON THE DATE OF THE ENCOUNTER FOR CODE SELECTION, 30 MINUTES MUST BE MET OR EXCEEDED.(3)","ELECTROCARDIOGRAM, ROUTINE ECG WITH AT LEAST 12 LEADS; WITH INTERPRETATION AND REPORT(1); MAGNETIC RESONANCE (EG, PROTON) IMAGING, SPINAL CANAL AND CONTENTS, THORACIC; WITHOUT CONTRAST MATERIAL(1); MAGNETIC RESONANCE ANGIOGRAPHY, HEAD; WITHOUT CONTRAST MATERIAL(S)(1); VISUAL EVOKED POTENTIAL (VEP) CHECKERBOARD OR FLASH TESTING, CENTRAL NERVOUS SYSTEM EXCEPT GLAUCOMA, WITH INTERPRETATION AND REPORT(1); NERVE CONDUCTION STUDIES; 9-10 STUDIES(1); NERVE CONDUCTION STUDIES; 11-12 STUDIES(1); NERVE CONDUCTION STUDIES; 13 OR MORE STUDIES(1); NEEDLE ELECTROMYOGRAPHY; 2 EXTREMITIES WITH OR WITHOUT RELATED PARASPINAL AREAS(1); NEEDLE ELECTROMYOGRAPHY; 1 EXTREMITY WITH OR WITHOUT RELATED PARASPINAL AREAS(1); SPINAL PUNCTURE, LUMBAR, DIAGNOSTIC(1)","2","500"
"ros","ndid","int64","bigint","100","77","0","100.0","100100100041295(3); 100100100170127(3); 100100100140803(3); 100100100082164(2); 100100100023335(2); 100100100008494(2); 100100100173398(2); 100100100151057(2); 100100100170729(2); 100100100155031(2)","100100100117148(1); 100100100153871(1); 100100100137950(1); 100100100143944(1); 100100100124277(1); 100100100174137(1); 100100100173240(1); 100100100055902(1); 100100100171726(1); 100100100154094(1)","",""
"ros","eid","int64","bigint","100","77","0","100.0","1001001000412950064(3); 1001001001701270004(3); 1001001001408030014(3); 1001001000821640006(2); 1001001000233350029(2); 1001001000084940070(2); 1001001001733980002(2); 1001001001510570010(2); 1001001001707290004(2); 1001001001550310007(2)","1001001001171480013(1); 1001001001538710017(1); 1001001001379500008(1); 1001001001439440025(1); 1001001001242770020(1); 1001001001741370001(1); 1001001001732400010(1); 1001001000559020035(1); 1001001001717260005(1); 1001001001540940002(1)","",""
"ros","enc_start_date","object","date","100","20","0","100.0","2025-04-18(11); 2025-04-16(9); 2025-06-27(9); 2025-04-19(8); 2025-06-26(7); 2025-06-24(7); 2025-04-15(6); 2025-06-20(6); 2025-04-21(5); 2025-06-25(5)","2025-04-13(5); 2025-06-23(4); 2025-06-22(4); 2025-06-19(3); 2025-04-14(3); 2025-06-28(2); 2025-04-17(2); 2025-04-20(2); 2025-06-21(1); 2025-05-28(1)","10","10"
"ros","ros_date","object","date","100","20","0","100.0","2025-04-18(11); 2025-04-16(9); 2025-06-27(9); 2025-04-19(8); 2025-06-26(7); 2025-06-24(7); 2025-04-15(6); 2025-06-20(6); 2025-04-21(5); 2025-06-25(5)","2025-04-13(5); 2025-06-23(4); 2025-06-22(4); 2025-06-19(3); 2025-04-14(3); 2025-06-28(2); 2025-04-17(2); 2025-04-20(2); 2025-06-21(1); 2025-05-28(1)","10","10"
"ros","ros_name","object","varchar(255)","100","2","0","100.0","Screenings(96); review of symptoms(4)","Screenings(96); review of symptoms(4)","10","18"
"ros","ros_category","object","varchar(255)","100","2","0","100.0","SCREENINGS(96); ROS -form(4)","SCREENINGS(96); ROS -form(4)","9","10"
"ros","ros_option","object","longtext","100","2","0","100.0","NEUTRAL(99); but I have neuropathy in my feet and legs(1)","NEUTRAL(99); but I have neuropathy in my feet and legs(1)","7","41"
"ros","ros_notes","object","longtext","100","14","0","100.0","I have lost some feeling in my feet.{{yes|no}}(14); I use or have been advised to use a cane or walker to get around safely.{{yes|no}}(13); Do you have a Medical Power of Attorney?{{yes|no}}(13); I steady myself by holding onto furniture when walking home.{{yes|no}}(12); I am worried about falling. {{yes|no}}(11); Sometimes I feel unsteady when I am walking.{{yes|no}}(11); I need to push with my hands to stand up from a chair.{{yes|no}}(6); Do you have a Advanced Directive?{{yes|no}}(6); I have some trouble stepping up onto a curb. {{yes|no}}(5); I have fallen in the past year.{{yes|no}}(5)","I am worried about falling. {{yes|no}}(11); Sometimes I feel unsteady when I am walking.{{yes|no}}(11); I need to push with my hands to stand up from a chair.{{yes|no}}(6); Do you have a Advanced Directive?{{yes|no}}(6); I have some trouble stepping up onto a curb. {{yes|no}}(5); I have fallen in the past year.{{yes|no}}(5); clumsiness(1); dizziness(1); double vision (diplopia)(1); numbness/tingling of arms/legs(1)","9","82"
"ros","created_datetime","datetime64[ns]","datetime","100","1","0","100.0","2026-02-18 06:13:13(100)","2026-02-18 06:13:13(100)","",""
"ros","created_by","object","varchar(2)","100","1","0","100.0","ND(100)","ND(100)","2","2"
"ros","ehr_source_name","object","varchar(10)","100","1","0","100.0","athenaone(100)","athenaone(100)","9","9"
"ros","source_path","object","varchar(15)","100","1","0","100.0","bronze_layer(100)","bronze_layer(100)","12","12"
"ros","data_type","object","varchar(10)","100","1","0","100.0","Structured(100)","Structured(100)","10","10"
"ros","psid","int64","int","100","1","0","100.0","10(100)","10(100)","",""
"ros","ros_id","object","varchar(255)","100","100","0","100.0","62739045(1); 62755881(1); 62727862(1); 62735551(1); 62747638(1); 62738275(1); 62742651(1); 62728633(1); 62744711(1); 62731644(1)","62742416(1); 62718658(1); 62759161(1); 62760546(1); 62725560(1); 62756262(1); 62742032(1); 62742036(1); 62720769(1); 62731175(1)","8","8"
"ros","ros_parameter","object","varchar(255)","100","3","0","100.0","SCREENINGS(96); column 2(2); column 1(2)","SCREENINGS(96); column 2(2); column 1(2)","8","10"
"ros","nd_extracted_date","object","date","100","1","0","100.0","2025-06-01(100)","2025-06-01(100)","10","10"
"ros","udm_inc_id","int64","bigint","100","100","0","100.0","1(1); 2(1); 3(1); 4(1); 5(1); 6(1); 7(1); 8(1); 9(1); 10(1)","91(1); 92(1); 93(1); 94(1); 95(1); 96(1); 97(1); 98(1); 99(1); 100(1)","",""
"ros","enc_date_proxy","object","date","100","20","0","100.0","2025-04-18(11); 2025-04-16(9); 2025-06-27(9); 2025-04-19(8); 2025-06-26(7); 2025-06-24(7); 2025-04-15(6); 2025-06-20(6); 2025-04-21(5); 2025-06-25(5)","2025-04-13(5); 2025-06-23(4); 2025-06-22(4); 2025-06-19(3); 2025-04-14(3); 2025-06-28(2); 2025-04-17(2); 2025-04-20(2); 2025-06-21(1); 2025-05-28(1)","10","10"
"vitals","vital_id","object","decimal(18,0)","100","100","0","100.0","62812654(1); 62813539(1); 62813544(1); 62803970(1); 62813541(1); 62806544(1); 62799256(1); 62803895(1); 62802770(1); 62801894(1)","62813244(1); 62809747(1); 62802212(1); 62805982(1); 62802497(1); 62795393(1); 62807231(1); 62811095(1); 62809794(1); 62811715(1)","8","8"
